Sura;Aya;Bagian;Arabic;Transliteration
21;12;1;فَلَمَّآ اَحَسُّوْا بَأْسَنَآ اِذَا هُمْ مِّنْهَا يَرْكُضُوْنَ ۗ;fa lammā aḥassụ ba`sanā iżā hum min-hā yarkuḍụn
21;13;1;لَا تَرْكُضُوْا وَارْجِعُوْٓا اِلٰى مَآ اُتْرِفْتُمْ فِيْهِ وَمَسٰكِنِكُمْ لَعَلَّكُمْ تُسْـَٔلُوْنَ;lā tarkuḍụ warji'ū ilā mā utriftum fīhi wa masākinikum la'allakum tus`alụn
21;14;1;قَالُوْا يٰوَيْلَنَآ اِنَّا كُنَّا ظٰلِمِيْنَ;qālụ yā wailanā innā kunnā ẓālimīn
21;15;1;فَمَا زَالَتْ تِّلْكَ دَعْوٰىهُمْ حَتّٰى جَعَلْنٰهُمْ حَصِيْدًا خَامِدِيْنَ;fa mā zālat tilka da'wāhum ḥattā ja'alnāhum ḥaṣīdan khāmidīn
21;16;1;وَمَا خَلَقْنَا السَّمَاۤءَ وَالْاَرْضَ وَمَا بَيْنَهُمَا لٰعِبِيْنَ;wa mā khalaqnas-samā`a wal-arḍa wa mā bainahumā lā'ibīn
21;17;1;لَوْ اَرَدْنَآ اَنْ نَّتَّخِذَ لَهْوًا لَّاتَّخَذْنٰهُ مِنْ لَّدُنَّآ ۖاِنْ كُنَّا فٰعِلِيْنَ;lau aradnā an nattakhiża lahwal lattakhażnāhu mil ladunnā ing kunnā fā'ilīn
21;18;1;بَلْ نَقْذِفُ بِالْحَقِّ عَلَى الْبَاطِلِ فَيَدْمَغُهٗ فَاِذَا;bal naqżifu bil-ḥaqqi 'alal-bāṭili fa yadmaguhụ f
21;18;2;هُوَ زَاهِقٌۗ وَلَكُمُ الْوَيْلُ مِمَّا تَصِفُوْنَ;huwa zāhiq, wa lakumul-wailu mimmā taṣifụn
21;19;1;وَلَهٗ مَنْ فِى السَّمٰوٰتِ وَالْاَرْضِۗ وَمَنْ عِنْدَهٗ لَا;wa lahụ man fis-samāwāti wal-arḍ, wa man 'inda
21;19;2;يَسْتَكْبِرُوْنَ عَنْ عِبَادَتِهٖ وَلَا يَسْتَحْسِرُوْنَ ۚ;yastakbirụna 'an 'ibādatihī wa lā yastaḥsirụn
21;20;1;يُسَبِّحُوْنَ الَّيْلَ وَالنَّهَارَ لَا يَفْتُرُوْنَ;yusabbiḥụnal-laila wan-nahāra lā yafturụn
21;21;1;اَمِ اتَّخَذُوْٓا اٰلِهَةً مِّنَ الْاَرْضِ هُمْ يُنْشِرُوْنَ;amittakhażū ālihatam minal-arḍi hum yunsyirụn
21;22;1;لَوْ كَانَ فِيْهِمَآ اٰلِهَةٌ اِلَّا اللّٰهُ لَفَسَدَتَاۚ فَسُبْحٰنَ اللّٰهِ رَبِّ الْعَرْشِ عَمَّا يَصِفُوْنَ;lau kāna fīhimā ālihatun illallāhu lafasadatā, fa sub-ḥānallāhi rabbil-'arsyi 'ammā yaṣifụn
21;23;1;لَا يُسْـَٔلُ عَمَّا يَفْعَلُ وَهُمْ يُسْـَٔلُوْنَ;lā yus`alu 'ammā yaf'alu wa hum yus`alụn
21;24;1;اَمِ اتَّخَذُوْا مِنْ دُوْنِهٖٓ اٰلِهَةً ۗقُلْ هَاتُوْا بُرْهَانَكُمْۚ;amittakhażụ min dụnihī ālihah, qul hātụ bur-hānakum,
21;24;2;هٰذَا ذِكْرُ مَنْ مَّعِيَ وَذِكْرُ مَنْ قَبْلِيْۗ بَلْ اَكْثَرُهُمْ;hāżā żikru mam ma'iya wa żikru mang qablī, bal akṡaru
21;24;3;لَا يَعْلَمُوْنَۙ الْحَقَّ فَهُمْ مُّعْرِضُوْنَ;lā ya'lamụnal-ḥaqqa fa hum mu'riḍụn
21;25;1;وَمَآ اَرْسَلْنَا مِنْ قَبْلِكَ مِنْ رَّسُوْلٍ اِلَّا نُوْحِيْٓ;wa mā arsalnā ming qablika mir rasụlin illā nụḥ
21;25;2;اِلَيْهِ اَنَّهٗ لَآ اِلٰهَ اِلَّآ اَنَا۠ فَاعْبُدُوْنِ;ilaihi annahụ lā ilāha illā ana fa'budụn
21;26;1;وَقَالُوا اتَّخَذَ الرَّحْمٰنُ وَلَدًا سُبْحٰنَهٗ ۗبَلْ عِبَادٌ مُّكْرَمُوْنَ ۙ;wa qāluttakhażar-raḥmānu waladan sub-ḥānah, bal 'ibādum mukramụn
21;27;1;لَا يَسْبِقُوْنَهٗ بِالْقَوْلِ وَهُمْ بِاَمْرِهٖ يَعْمَلُوْنَ;lā yasbiqụnahụ bil-qauli wa hum bi`amrihī ya'malụn
21;28;1;يَعْلَمُ مَا بَيْنَ اَيْدِيْهِمْ وَمَا خَلْفَهُمْ وَلَا يَشْفَعُوْنَۙ;ya'lamu mā baina aidīhim wa mā khalfahum wa lā yasyfa'ụn
21;28;2;اِلَّا لِمَنِ ارْتَضٰى وَهُمْ مِّنْ خَشْيَتِهٖ مُشْفِقُوْنَ;illā limanirtaḍā wa hum min khasy-yatihī musyfiq
21;29;1;۞ وَمَنْ يَّقُلْ مِنْهُمْ اِنِّيْٓ اِلٰهٌ مِّنْ دُوْنِهٖ فَذٰلِكَ; may yaqul min-hum innī ilāhum min dụnihī fa żālik
21;29;2;نَجْزِيْهِ جَهَنَّمَۗ كَذٰلِكَ نَجْزِى الظّٰلِمِيْنَ ࣖ;a najzīhi jahannam, każālika najziẓ-ẓālimīn
21;30;1;اَوَلَمْ يَرَ الَّذِيْنَ كَفَرُوْٓا اَنَّ السَّمٰوٰتِ وَالْاَرْضَ كَانَتَا رَتْقًا فَفَتَقْنٰهُمَاۗ;wa lam yarallażīna kafarū annas-samāwāti wal-arḍa kānatā ratqan fa fataqnāhum
21;30;2;وَجَعَلْنَا مِنَ الْمَاۤءِ كُلَّ شَيْءٍ حَيٍّۗ اَفَلَا يُؤْمِنُوْنَ; wa ja'alnā minal-mā`i kulla syai`in ḥayy, a fa lā yu`min
21;31;1;وَجَعَلْنَا فِى الْاَرْضِ رَوَاسِيَ اَنْ تَمِيْدَ بِهِمْۖ وَجَعَلْنَا;ja'alnā fil-arḍi rawāsiya an tamīda bihim wa ja'alnā
21;31;2;فِيْهَا فِجَاجًا سُبُلًا لَّعَلَّهُمْ يَهْتَدُوْنَ; fīhā fijājan subulal la'allahum yahtadụn
21;32;1;وَجَعَلْنَا السَّمَاۤءَ سَقْفًا مَّحْفُوْظًاۚ وَهُمْ عَنْ اٰيٰتِهَا مُعْرِضُوْنَ;wa ja'alnas-samā`a saqfam maḥfụẓā, wa hum 'an āyātihā mu'riḍụn
21;33;1;وَهُوَ الَّذِيْ خَلَقَ الَّيْلَ وَالنَّهَارَ وَالشَّمْسَ وَالْقَمَرَۗ كُلٌّ فِيْ فَلَكٍ يَّسْبَحُوْنَ;wa huwallażī khalaqal-laila wan-nahāra wasy-syamsa wal-qamar, kullun fī falakiy yasbaḥụn
21;34;1;وَمَا جَعَلْنَا لِبَشَرٍ مِّنْ قَبْلِكَ الْخُلْدَۗ اَفَا۟ىِٕنْ مِّتَّ فَهُمُ الْخٰلِدُوْنَ;wa mā ja'alnā libasyarim ming qablikal-khuld, a fā im mitta fa humul-khālidụn
21;35;1;كُلُّ نَفْسٍ ذَاۤىِٕقَةُ الْمَوْتِۗ وَنَبْلُوْكُمْ بِالشَّرِّ وَالْخَيْرِ فِتْنَةً ۗوَاِلَيْنَا تُرْجَعُوْنَ;kullu nafsin żā`iqatul-maụt, wa nablụkum bisy-syarri wal-khairi fitnah, wa ilainā turja'ụn
21;36;1;وَاِذَا رَاٰكَ الَّذِيْنَ كَفَرُوْٓا اِنْ يَّتَّخِذُوْنَكَ اِلَّا هُزُوًاۗ اَهٰذَا;iżā ra`ākallażīna kafarū iy yattakhiżụnaka illā huzuwā, a hāż
21;36;2;الَّذِيْ يَذْكُرُ اٰلِهَتَكُمْۚ وَهُمْ بِذِكْرِ الرَّحْمٰنِ هُمْ كٰفِرُوْنَ;lażī yażkuru ālihatakum, wa hum biżikrir-raḥmāni hum kāfirụn
21;37;1;خُلِقَ الْاِنْسَانُ مِنْ عَجَلٍۗ سَاُورِيْكُمْ اٰيٰتِيْ فَلَا تَسْتَعْجِلُوْنِ;khuliqal-insānu min 'ajal, sa`urīkum āyātī fa lā tasta'jilụn
21;38;1;وَيَقُوْلُوْنَ مَتٰى هٰذَا الْوَعْدُ اِنْ كُنْتُمْ صٰدِقِيْنَ;wa yaqụlụna matā hāżal-wa'du ing kuntum ṣādiqīn
21;39;1;لَوْ يَعْلَمُ الَّذِيْنَ كَفَرُوْا حِيْنَ لَا يَكُفُّوْنَ عَنْ وُّجُوْهِهِمُ;lau ya'lamullażīna kafarụ ḥīna lā yakuffụna 'aw wujụhihimu
21;39;2;النَّارَ وَلَا عَنْ ظُهُوْرِهِمْ وَلَا هُمْ يُنْصَرُوْنَ;un-nāra wa lā 'an ẓuhụrihim wa lā hum yunṣar
21;40;1;بَلْ تَأْتِيْهِمْ بَغْتَةً فَتَبْهَتُهُمْ فَلَا يَسْتَطِيْعُوْنَ رَدَّهَا وَلَا هُمْ يُنْظَرُوْنَ;bal ta`tīhim bagtatan fa tab-hatuhum fa lā yastaṭī'ụna raddahā wa lā hum yunẓarụn
21;41;1;وَلَقَدِ اسْتُهْزِئَ بِرُسُلٍ مِّنْ قَبْلِكَ فَحَاقَ بِالَّذِيْنَ;wa laqadistuhzi`a birusulim ming qablika fa ḥāqa billażī
21;41;2;سَخِرُوْا مِنْهُمْ مَّا كَانُوْا بِهٖ يَسْتَهْزِءُوْنَ ࣖ;sakhirụ min-hum mā kānụ bihī yastahzi`ụn
21;42;1;قُلْ مَنْ يَّكْلَؤُكُمْ بِالَّيْلِ وَالنَّهَارِ مِنَ الرَّحْمٰنِۗ بَلْ هُمْ عَنْ ذِكْرِ رَبِّهِمْ مُّعْرِضُوْنَ;qul may yakla`ukum bil-laili wan-nahāri minar-raḥmān, bal hum 'an żikri rabbihim mu'riḍụn
21;43;1;اَمْ لَهُمْ اٰلِهَةٌ تَمْنَعُهُمْ مِّنْ دُوْنِنَاۗ لَا يَسْتَطِيْعُوْنَ;am lahum ālihatun tamna'uhum min dụninā, lā yastaṭī'ụn
21;43;2;نَصْرَ اَنْفُسِهِمْ وَلَا هُمْ مِّنَّا يُصْحَبُوْنَ; naṣra anfusihim wa lā hum minnā yuṣ-ḥab
21;44;1;بَلْ مَتَّعْنَا هٰٓؤُلَاۤءِ وَاٰبَاۤءَهُمْ حَتّٰى طَالَ عَلَيْهِمُ الْعُمُرُۗ اَفَلَا يَرَوْنَ;bal matta'nā hā`ulā`i wa ābā`ahum ḥattā ṭāla 'alaihimul-'umur, a fa lā yaraun
21;44;2;اَنَّا نَأْتِى الْاَرْضَ نَنْقُصُهَا مِنْ اَطْرَافِهَاۗ اَفَهُمُ الْغٰلِبُوْنَ;nā na`til-arḍa nangquṣuhā min aṭrāfihā, a fa humul-gāl
21;45;1;قُلْ اِنَّمَآ اُنْذِرُكُمْ بِالْوَحْيِۖ وَلَا يَسْمَعُ الصُّمُّ الدُّعَاۤءَ اِذَا مَا يُنْذَرُوْنَ;qul innamā unżirukum bil-waḥyi wa lā yasma'uṣ-ṣummud-du'ā`a iżā mā yunżarụn
21;46;1;وَلَىِٕنْ مَّسَّتْهُمْ نَفْحَةٌ مِّنْ عَذَابِ رَبِّكَ لَيَقُوْلُنَّ يٰوَيْلَنَآ اِنَّا كُنَّا ظٰلِمِيْنَ;wa la`im massat-hum naf-ḥatum min 'ażābi rabbika layaqụlunna yā wailanā innā kunnā ẓālimīn
21;47;1;وَنَضَعُ الْمَوَازِيْنَ الْقِسْطَ لِيَوْمِ الْقِيٰمَةِ فَلَا تُظْلَمُ نَفْسٌ شَيْـًٔاۗ;wa naḍa'ul-mawāzīnal-qisṭa liyaumil-qiyāmati fa lā tuẓlamu nafsun sya
21;47;2;وَاِنْ كَانَ مِثْقَالَ حَبَّةٍ مِّنْ خَرْدَلٍ اَتَيْنَا بِهَاۗ وَكَفٰى بِنَا حَاسِبِيْنَ;ing kāna miṡqāla ḥabbatim min khardalin atainā bihā, wa kafā binā ḥāsibīn
21;48;1;وَلَقَدْ اٰتَيْنَا مُوْسٰى وَهٰرُوْنَ الْفُرْقَانَ وَضِيَاۤءً وَّذِكْرًا لِّلْمُتَّقِيْنَ ۙ;wa laqad ātainā mụsā wa hārụnal-furqāna wa ḍiyā`aw wa żikral lil-muttaqīn
21;49;1;الَّذِيْنَ يَخْشَوْنَ رَبَّهُمْ بِالْغَيْبِ وَهُمْ مِّنَ السَّاعَةِ مُشْفِقُوْنَ;allażīna yakhsyauna rabbahum bil-gaibi wa hum minas-sā'ati musyfiqụn
21;50;1;وَهٰذَا ذِكْرٌ مُّبٰرَكٌ اَنْزَلْنٰهُۗ اَفَاَنْتُمْ لَهٗ مُنْكِرُوْنَ ࣖ;wa hāżā żikrum mubārakun anzalnāh, a fa antum lahụ mungkirụn
21;51;1;۞ وَلَقَدْ اٰتَيْنَآ اِبْرٰهِيْمَ رُشْدَهٗ مِنْ قَبْلُ وَكُنَّا بِهٖ عٰلِمِيْنَ;wa laqad ātainā ibrāhīma rusydahụ ming qablu wa kunnā bihī 'ālimīn
21;52;1;اِذْ قَالَ لِاَبِيْهِ وَقَوْمِهٖ مَا هٰذِهِ التَّمَاثِيْلُ الَّتِيْٓ اَنْتُمْ لَهَا عَاكِفُوْنَ;iż qāla li`abīhi wa qaumihī mā hāżihit-tamāṡīlullatī antum lahā 'ākifụn
21;53;1;قَالُوْا وَجَدْنَآ اٰبَاۤءَنَا لَهَا عٰبِدِيْنَ;qālụ wajadnā ābā`anā lahā 'ābidīn
21;54;1;قَالَ لَقَدْ كُنْتُمْ اَنْتُمْ وَاٰبَاۤؤُكُمْ فِيْ ضَلٰلٍ مُّبِيْنٍ;qāla laqad kuntum antum wa ābā`ukum fī ḍalālim mubīn
21;55;1;قَالُوْٓا اَجِئْتَنَا بِالْحَقِّ اَمْ اَنْتَ مِنَ اللّٰعِبِيْنَ;qālū a ji`tanā bil-ḥaqqi am anta minal-lā'ibīn
21;56;1;قَالَ بَلْ رَّبُّكُمْ رَبُّ السَّمٰوٰتِ وَالْاَرْضِ الَّذِيْ;qāla bar rabbukum rabbus-samāwāti wal-arḍillaż
21;56;2;فَطَرَهُنَّۖ وَاَنَا۠ عَلٰى ذٰلِكُمْ مِّنَ الشّٰهِدِيْنَ; faṭarahunna wa ana 'alā żālikum minasy-syāhidīn
21;57;1;وَتَاللّٰهِ لَاَكِيْدَنَّ اَصْنَامَكُمْ بَعْدَ اَنْ تُوَلُّوْا مُدْبِرِيْنَ;wa tallāhi la`akīdanna aṣnāmakum ba'da an tuwallụ mudbirīn
21;58;1;فَجَعَلَهُمْ جُذَاذًا اِلَّا كَبِيْرًا لَّهُمْ لَعَلَّهُمْ اِلَيْهِ يَرْجِعُوْنَ;fa ja'alahum jużāżan illā kabīral lahum la'allahum ilaihi yarji'ụn
21;59;1;قَالُوْا مَنْ فَعَلَ هٰذَا بِاٰلِهَتِنَآ اِنَّهٗ لَمِنَ الظّٰلِمِيْنَ;qālụ man fa'ala hāżā bi`ālihatinā innahụ laminaẓ-ẓālimīn
21;60;1;قَالُوْا سَمِعْنَا فَتًى يَّذْكُرُهُمْ يُقَالُ لَهٗٓ اِبْرٰهِيْمُ ۗ;qālụ sami'nā fatay yażkuruhum yuqālu lahū ibrāhīm
21;61;1;قَالُوْا فَأْتُوْا بِهٖ عَلٰٓى اَعْيُنِ النَّاسِ لَعَلَّهُمْ يَشْهَدُوْنَ;qālụ fa`tụ bihī 'alā a'yunin-nāsi la'allahum yasy-hadụn
21;62;1;قَالُوْٓا ءَاَنْتَ فَعَلْتَ هٰذَا بِاٰلِهَتِنَا يٰٓاِبْرٰهِيْمُ ۗ;qālū a anta fa'alta hāżā bi`ālihatinā yā ibrāhīm
21;63;1;قَالَ بَلْ فَعَلَهٗ كَبِيْرُهُمْ هٰذَا فَسْـَٔلُوْهُمْ اِنْ كَانُوْا يَنْطِقُوْنَ;qāla bal fa'alahụ kabīruhum hāżā fas`alụhum ing kānụ yanṭiqụn
21;64;1;فَرَجَعُوْٓا اِلٰٓى اَنْفُسِهِمْ فَقَالُوْٓا اِنَّكُمْ اَنْتُمُ الظّٰلِمُوْنَ ۙ;fa raja'ū ilā anfusihim fa qālū innakum antumuẓ-ẓālimụn
21;65;1;ثُمَّ نُكِسُوْا عَلٰى رُءُوْسِهِمْۚ لَقَدْ عَلِمْتَ مَا هٰٓؤُلَاۤءِ يَنْطِقُوْنَ;ṡumma nukisụ 'alā ru`ụsihim, laqad 'alimta mā hā`ulā`i yanṭiqụn
21;66;1;قَالَ اَفَتَعْبُدُوْنَ مِنْ دُوْنِ اللّٰهِ مَا لَا يَنْفَعُكُمْ شَيْـًٔا وَّلَا يَضُرُّكُمْ ۗ;qāla a fa ta'budụna min dụnillāhi mā lā yanfa'ukum syai`aw wa lā yaḍurrukum
21;67;1;اُفٍّ لَّكُمْ وَلِمَا تَعْبُدُوْنَ مِنْ دُوْنِ اللّٰهِ ۗاَفَلَا تَعْقِلُوْنَ;uffil lakum wa limā ta'budụna min dụnillāh, a fa lā ta'qilụn
21;68;1;قَالُوْا حَرِّقُوْهُ وَانْصُرُوْٓا اٰلِهَتَكُمْ اِنْ كُنْتُمْ فٰعِلِيْنَ;qālụ ḥarriqụhu wanṣurū ālihatakum ing kuntum fā'ilīn
21;69;1;قُلْنَا يَا نَارُ كُوْنِيْ بَرْدًا وَّسَلٰمًا عَلٰٓى اِبْرٰهِيْمَ ۙ;qulnā yā nāru kụnī bardaw wa salāman 'alā ibrāhīm
21;70;1;وَاَرَادُوْا بِهٖ كَيْدًا فَجَعَلْنٰهُمُ الْاَخْسَرِيْنَ ۚ;wa arādụ bihī kaidan fa ja'alnāhumul-akhsarīn
21;71;1;وَنَجَّيْنٰهُ وَلُوْطًا اِلَى الْاَرْضِ الَّتِيْ بٰرَكْناَ فِيْهَا لِلْعٰلَمِيْنَ;wa najjaināhu wa lụṭan ilal-arḍillatī bāraknā fīhā lil-'ālamīn
21;72;1;وَوَهَبْنَا لَهٗٓ اِسْحٰقَ وَيَعْقُوْبَ نَافِلَةً ۗوَكُلًّا جَعَلْنَا صٰلِحِيْنَ;wa wahabnā lahū is-ḥāqa wa ya'qụba nāfilah, wa kullan ja'alnā ṣāliḥīn
21;73;1;وَجَعَلْنٰهُمْ اَىِٕمَّةً يَّهْدُوْنَ بِاَمْرِنَا وَاَوْحَيْنَآ اِلَيْهِمْ فِعْلَ الْخَيْرٰتِ;ja'alnāhum a`immatay yahdụna bi`amrinā wa auḥainā ilaihim fi'lal-khairāti
21;73;2;وَاِقَامَ الصَّلٰوةِ وَاِيْتَاۤءَ الزَّكٰوةِۚ وَكَانُوْا لَنَا عٰبِدِيْنَ ۙ;i wa iqāmaṣ-ṣalāti wa ītā`az-zakāh, wa kānụ lanā 'ābidīn
21;74;1;وَلُوْطًا اٰتَيْنٰهُ حُكْمًا وَّعِلْمًا وَّنَجَّيْنٰهُ مِنَ الْقَرْيَةِ الَّتِيْ;lụṭan ātaināhu ḥukmaw wa 'ilmaw wa najjaināhu minal-qaryatillat
21;74;2;كَانَتْ تَّعْمَلُ الْخَبٰۤىِٕثَ ۗاِنَّهُمْ كَانُوْا قَوْمَ سَوْءٍ فٰسِقِيْنَۙ; kānat ta'malul-khabā`iṡ, innahum kānụ qauma sau`in fāsiqīn
21;75;1;وَاَدْخَلْنٰهُ فِيْ رَحْمَتِنَاۗ اِنَّهٗ مِنَ الصّٰلِحِيْنَ ࣖ;wa adkhalnāhu fī raḥmatinā, innahụ minaṣ-ṣāliḥīn
21;76;1;وَنُوْحًا اِذْ نَادٰى مِنْ قَبْلُ فَاسْتَجَبْنَا لَهٗ فَنَجَّيْنٰهُ وَاَهْلَهٗ مِنَ الْكَرْبِ الْعَظِيْمِ ۚ;wa nụḥan iż nādā ming qablu fastajabnā lahụ fa najjaināhu wa ahlahụ minal-karbil-'aẓīm
21;77;1;وَنَصَرْنٰهُ مِنَ الْقَوْمِ الَّذِيْنَ كَذَّبُوْا بِاٰيٰتِنَاۗ;wa naṣarnāhu minal-qaumillażīna każżabụ bi`āyāti
21;77;2;اِنَّهُمْ كَانُوْا قَوْمَ سَوْءٍ فَاَغْرَقْنٰهُمْ اَجْمَعِيْنَ;innahum kānụ qauma sau`in fa agraqnāhum ajma'īn
21;78;1;وَدَاوٗدَ وَسُلَيْمٰنَ اِذْ يَحْكُمٰنِ فِى الْحَرْثِ اِذْ نَفَشَتْ;dāwụda wa sulaimāna iż yaḥkumāni fil-ḥarṡi iż nafasyat
21;78;2;فِيْهِ غَنَمُ الْقَوْمِۚ وَكُنَّا لِحُكْمِهِمْ شٰهِدِيْنَ ۖ;fīhi ganamul-qaụm, wa kunnā liḥukmihim syāhidīn
21;79;1;فَفَهَّمْنٰهَا سُلَيْمٰنَۚ وَكُلًّا اٰتَيْنَا حُكْمًا وَّعِلْمًاۖ وَّسَخَّرْنَا;fahhamnāhā sulaimān, wa kullan ātainā ḥukmaw wa 'ilmaw wa sakhkharnā
21;79;2;مَعَ دَاوٗدَ الْجِبَالَ يُسَبِّحْنَ وَالطَّيْرَۗ وَكُنَّا فٰعِلِيْنَ;ma'a dāwụdal-jibāla yusabbiḥna waṭ-ṭaīr, wa kunnā fā'il
21;80;1;وَعَلَّمْنٰهُ صَنْعَةَ لَبُوْسٍ لَّكُمْ لِتُحْصِنَكُمْ مِّنْۢ بَأْسِكُمْۚ فَهَلْ اَنْتُمْ شَاكِرُوْنَ;wa 'allamnāhu ṣan'ata labụsil lakum lituhṣinakum mim ba`sikum, fa hal antum syākirụn
21;81;1;وَلِسُلَيْمٰنَ الرِّيْحَ عَاصِفَةً تَجْرِيْ بِاَمْرِهٖٓ اِلَى الْاَرْضِ;lisulaimānar-rīḥa 'āṣifatan tajrī bi`amrihī ilal-arḍ
21;81;2;الَّتِيْ بٰرَكْنَا فِيْهَاۗ وَكُنَّا بِكُلِّ شَيْءٍ عٰلِمِيْنَ;latī bāraknā fīhā, wa kunnā bikulli syai`in 'ālimīn
