sura;aya;kemenag;transliteration_id;transcript
38;13;وَثَمُوْدُ وَقَوْمُ لُوْطٍ وَّاَصْحٰبُ لْـَٔيْكَةِ ۗ اُولٰۤىِٕكَ الْاَحْزَابُ;"wa ṡamụdu wa qaumu lụṭiw wa aṣ-ḥābul-aikah, ulā`ikal-aḥzāb";"wa ṡa mụ du wa qau mu lụ ṭiw wa aṣ ḥā bul ai kah , u lā `i kal aḥ zāb"
38;14;اِنْ كُلٌّ اِلَّا كَذَّبَ الرُّسُلَ فَحَقَّ عِقَابِ ࣖ;ing kullun illā każżabar-rusula fa ḥaqqa 'iqāb;ing kul lun il lā każ ża bar ru su la fa ḥaq qa 'i qāb
38;15;وَمَا يَنْظُرُ هٰٓؤُلَاۤءِ اِلَّا صَيْحَةً وَّاحِدَةً مَّا لَهَا مِنْ فَوَاقٍ;wa mā yanẓuru hā`ulā`i illā ṣaiḥataw wāḥidatam mā lahā min fawāq;wa mā yan ẓu ru hā `u lā `i il lā ṣai ḥa taw wā ḥi da tam mā la hā min fa wāq
38;16;وَقَالُوْا رَبَّنَا عَجِّلْ لَّنَا قِطَّنَا قَبْلَ يَوْمِ الْحِسَابِ;wa qālụ rabbanā 'ajjil lanā qiṭṭanā qabla yaumil-ḥisāb;wa qā lụ rab ba nā 'aj jil la nā qiṭ ṭa nā qab la yau mil ḥi sāb
38;17;اِصْبِرْ عَلٰى مَا يَقُوْلُوْنَ وَاذْكُرْ عَبْدَنَا دَاوٗدَ ذَا الْاَيْدِۚ اِنَّهٗٓ اَوَّابٌ;"iṣbir 'alā mā yaqụlụna ważkur 'abdanā dāwụda żal-aīd, innahū awwāb";"iṣ bir 'a lā mā ya qụ lụ na waż kur 'ab da nā dā wụ da żal aīd , in na hū aw wāb"
38;18;اِنَّا سَخَّرْنَا الْجِبَالَ مَعَهٗ يُسَبِّحْنَ بِالْعَشِيِّ وَالْاِشْرَاقِۙ;innā sakhkharnal-jibāla ma'ahụ yusabbiḥna bil-'asyiyyi wal-isyrāq;in nā sakh khar nal ji bā la ma 'a hụ yu sab biḥ na bil 'a syiy yi wal isy rāq
38;19;وَالطَّيْرَمَحْشُوْرَةً ۗ كُلٌّ لَهٗٓ اَوَّابٌ;"waṭ-ṭaira maḥsyụrah, kullul lahū awwāb";"waṭ ṭai ra maḥ syụ rah , kul lul la hū aw wāb"
38;20;وَشَدَدْنَا مُلْكَهٗ وَاٰتَيْنٰهُ الْحِكْمَةَ وَفَصْلَ الْخِطَابِ;wa syadadnā mulkahụ wa ātaināhul-ḥikmata wa faṣlal-khiṭāb;wa sya dad nā mul ka hụ wa ā tai nā hul ḥik ma ta wa faṣ lal khi ṭāb
38;21;وَهَلْ اَتٰىكَ نَبَؤُ الْخَصْمِۘ اِذْ تَسَوَّرُوا الْمِحْرَابَۙ;"wa hal atāka naba`ul khaṣm, iż tasawwarul-miḥrāb";"wa hal a tā ka na ba `ul khaṣm , iż ta saw wa rul miḥ rāb"
38;25;فَغَفَرْنَا لَهٗ ذٰلِكَۗ وَاِنَّ لَهٗ عِنْدَنَا لَزُلْفٰى وَحُسْنَ مَاٰبٍ;"fa gafarnā lahụ żālik, wa inna lahụ 'indanā lazulfā wa ḥusna ma`āb";"fa ga far nā la hụ żā lik , wa in na la hụ 'in da nā la zul fā wa ḥus na ma `āb"
38;30;وَوَهَبْنَا لِدَاوٗدَ سُلَيْمٰنَۗ نِعْمَ الْعَبْدُ ۗاِنَّهٗٓ اَوَّابٌۗ;"wa wahabnā lidāwụda sulaimān, ni'mal-'abd, innahū awwāb";"wa wa hab nā li dā wụ da su lai mān , ni' mal 'abd , in na hū aw wāb"
38;31;اِذْ عُرِضَ عَلَيْهِ بِالْعَشِيِّ الصّٰفِنٰتُ الْجِيَادُۙ;iż 'uriḍa 'alaihi bil-'asyiyyiṣ-ṣāfinātul-jiyād;iż 'u ri ḍa 'a lai hi bil 'a syiy yiṣ ṣā fi nā tul ji yād
38;32;فَقَالَ اِنِّيْٓ اَحْبَبْتُ حُبَّ الْخَيْرِ عَنْ ذِكْرِ رَبِّيْۚ حَتّٰى تَوَارَتْ بِالْحِجَابِۗ;"fa qāla innī aḥbabtu ḥubbal-khairi 'an żikri rabbī, ḥattā tawārat bil-ḥijāb";"fa qā la in nī aḥ bab tu ḥub bal khai ri 'an żik ri rab bī , ḥat tā ta wā rat bil ḥi jāb"
38;33;رُدُّوْهَا عَلَيَّ ۚفَطَفِقَ مَسْحًا ۢبِالسُّوْقِ وَالْاَعْنَاقِ;"ruddụhā 'alayy, fa ṭafiqa mas-ḥam bis-sụqi wal-a'nāq";"rud dụ hā 'a layy , fa ṭa fi qa mas ḥam bis sụ qi wal a' nāq"
38;34;وَلَقَدْ فَتَنَّا سُلَيْمٰنَ وَاَلْقَيْنَا عَلٰى كُرْسِيِّهٖ جَسَدًا ثُمَّ اَنَابَ;wa laqad fatannā sulaimāna wa alqainā 'alā kursiyyihī jasadan ṡumma anāb;wa la qad fa tan nā su lai mā na wa al qai nā 'a lā kur siy yi hī ja sa dan ṡum ma a nāb
38;36;فَسَخَّرْنَا لَهُ الرِّيْحَ تَجْرِيْ بِاَمْرِهٖ رُخَاۤءً حَيْثُ اَصَابَۙ;fa sakhkharnā lahur-rīḥa tajrī bi`amrihī rukhā`an ḥaiṡu aṣāb;fa sakh khar nā la hur rī ḥa taj rī bi `am ri hī ru khā `an ḥai ṡu a ṣāb
38;37;وَالشَّيٰطِيْنَ كُلَّ بَنَّاۤءٍ وَّغَوَّاصٍۙ;wasy-syayāṭīna kulla bannā`iw wa gawwāṣ;wasy sya yā ṭī na kul la ban nā `iw wa gaw wāṣ
38;38;وَّاٰخَرِيْنَ مُقَرَّنِيْنَ فِى الْاَصْفَادِ;wa ākharīna muqarranīna fil-aṣfād;wa ā kha rī na mu qar ra nī na fil aṣ fād
38;39;هٰذَا عَطَاۤؤُنَا فَامْنُنْ اَوْ اَمْسِكْ بِغَيْرِ حِسَابٍ;hāżā 'aṭā`unā famnun au amsik bigairi ḥisāb;hā żā 'a ṭā `u nā fam nun au am sik bi gai ri ḥi sāb
38;40;وَاِنَّ لَهٗ عِنْدَنَا لَزُلْفٰى وَحُسْنَ مَاٰبٍ ࣖ;wa inna lahụ 'indanā lazulfā wa ḥusna ma`āb;wa in na la hụ 'in da nā la zul fā wa ḥus na ma `āb
38;42;اُرْكُضْ بِرِجْلِكَۚ هٰذَا مُغْتَسَلٌۢ بَارِدٌ وَّشَرَابٌ;"urkuḍ birijlik, hāżā mugtasalum bāriduw wa syarāb";"ur kuḍ bi rij lik , hā żā mug ta sa lum bā ri duw wa sya rāb"
38;43;وَوَهَبْنَا لَهٗٓ اَهْلَهٗ وَمِثْلَهُمْ مَّعَهُمْ رَحْمَةً مِّنَّا وَذِكْرٰى لِاُولِى الْاَلْبَابِ;wa wahabnā lahū ahlahụ wa miṡlahum ma'ahum raḥmatam minnā wa żikrā li`ulil-albāb;wa wa hab nā la hū ah la hụ wa miṡ la hum ma 'a hum raḥ ma tam min nā wa żik rā li `u lil al bāb
38;45;وَاذْكُرْ عِبٰدَنَآ اِبْرٰهِيْمَ وَاِسْحٰقَ وَيَعْقُوْبَ اُولِى الْاَيْدِيْ وَالْاَبْصَارِ;ważkur 'ibādanā ibrāhīma wa is-ḥāqa wa ya'qụba ulil-aidī wal-abṣār;waż kur 'i bā da nā ib rā hī ma wa is ḥā qa wa ya' qụ ba u lil ai dī wal ab ṣār
38;46;اِنَّآ اَخْلَصْنٰهُمْ بِخَالِصَةٍ ذِكْرَى الدَّارِۚ ;innā akhlaṣnāhum bikhāliṣatin żikrad-dār;in nā akh laṣ nā hum bi khā li ṣa tin żik rad dār
38;47;وَاِنَّهُمْ عِنْدَنَا لَمِنَ الْمُصْطَفَيْنَ الْاَخْيَارِۗ;wa innahum 'indanā laminal-muṣṭafainal-akhyār;wa in na hum 'in da nā la mi nal muṣ ṭa fai nal akh yār
38;48;وَاذْكُرْ اِسْمٰعِيْلَ وَالْيَسَعَ وَذَا الْكِفْلِ ۗوَكُلٌّ مِّنَ الْاَخْيَارِۗ;"ważkur ismā'īla walyasa'a wa żal-kifl, wa kullum minal-akhyār";"waż kur is mā 'ī la wal ya sa 'a wa żal kifl , wa kul lum mi nal akh yār"
38;49;هٰذَا ذِكْرٌ ۗوَاِنَّ لِلْمُتَّقِيْنَ لَحُسْنَ مَاٰبٍۙ ;"hāżā żikr, wa inna lil-muttaqīna laḥusna ma`āb";"hā żā żikr , wa in na lil mut ta qī na la ḥus na ma `āb"
38;50;جَنّٰتِ عَدْنٍ مُّفَتَّحَةً لَّهُمُ الْاَبْوَابُۚ;jannāti 'adnim mufattaḥatal lahumul-abwāb;jan nā ti 'ad nim mu fat ta ḥa tal la hu mul ab wāb
38;51;مُتَّكِـِٕيْنَ فِيْهَا يَدْعُوْنَ فِيْهَا بِفَاكِهَةٍ كَثِيْرَةٍ وَّشَرَابٍ;muttaki`īna fīhā yad'ụna fīhā bifākihating kaṡīratiw wa syarāb;mut ta ki `ī na fī hā yad 'ụ na fī hā bi fā ki ha ting ka ṡī ra tiw wa sya rāb
38;52;وَعِنْدَهُمْ قٰصِرٰتُ الطَّرْفِ اَتْرَابٌ;wa 'indahum qāṣirātuṭ-ṭarfi atrāb;wa 'in da hum qā ṣi rā tuṭ ṭar fi at rāb
38;53;هٰذَا مَا تُوْعَدُوْنَ لِيَوْمِ الْحِسَابِ;hāżā mā tụ'adụna liyaumil-ḥisāb;hā żā mā tụ 'a dụ na li yau mil ḥi sāb
38;54;اِنَّ هٰذَا لَرِزْقُنَا مَا لَهٗ مِنْ نَّفَادٍۚ;inna hāżā larizqunā mā lahụ min nafād;in na hā żā la riz qu nā mā la hụ min na fād
38;55;هٰذَا ۗوَاِنَّ لِلطّٰغِيْنَ لَشَرَّ مَاٰبٍۙ;"hāżā, wa inna liṭ-ṭāgīna lasyarra ma`āb";"hā żā , wa in na liṭ ṭā gī na la syar ra ma `āb"
38;56;جَهَنَّمَۚ يَصْلَوْنَهَاۚ فَبِئْسَ الْمِهَادُ;"jahannam, yaṣlaunahā, fa bi`sal-mihād";"ja han nam , yaṣ lau na hā , fa bi` sal mi hād"
38;57;هٰذَاۙ فَلْيَذُوْقُوْهُ حَمِيْمٌ وَّغَسَّاقٌۙ;hāżā falyażụqụhu ḥamīmuw wa gassāq;hā żā fal ya żụ qụ hu ḥa mī muw wa gas sāq
38;58;وَّاٰخَرُ مِنْ شَكْلِهٖٓ اَزْوَاجٌۗ;wa ākharu min syaklihī azwāj;wa ā kha ru min syak li hī az wāj
38;59;هٰذَا فَوْجٌ مُّقْتَحِمٌ مَّعَكُمْۚ  لَا مَرْحَبًا ۢبِهِمْ ۗ اِنَّهُمْ صَالُوا النَّارِ;"hāżā faujum muqtaḥimum ma'akum, lā mar-ḥabam bihim, innahum ṣālun-nār";"hā żā fau jum muq ta ḥi mum ma 'a kum , lā mar ḥa bam bi him , in na hum ṣā lun nār"
38;60;قَالُوْا بَلْ اَنْتُمْ لَا مَرْحَبًاۢ بِكُمْ ۗ اَنْتُمْ قَدَّمْتُمُوْهُ لَنَاۚ فَبِئْسَ الْقَرَارُ;"qālụ bal antum lā mar-ḥabam bikum, antum qaddamtumụhu lanā, fa bi`sal-qarār";"qā lụ bal an tum lā mar ḥa bam bi kum , an tum qad dam tu mụ hu la nā , fa bi` sal qa rār"
38;61;قَالُوْا رَبَّنَا مَنْ قَدَّمَ لَنَا هٰذَا فَزِدْهُ عَذَابًا ضِعْفًا فِى النَّارِ;qālụ rabbanā mang qaddama lanā hāżā fa zid-hu 'ażāban ḍi'fan fin-nār;qā lụ rab ba nā mang qad da ma la nā hā żā fa zid hu 'a żā ban ḍi' fan fin nār
38;62;وَقَالُوْا مَا لَنَا لَا نَرٰى رِجَالًا كُنَّا نَعُدُّهُمْ مِّنَ الْاَشْرَارِ;wa qālụ mā lanā lā narā rijālang kunnā na'udduhum minal-asyrār;wa qā lụ mā la nā lā na rā ri jā lang kun nā na 'ud du hum mi nal asy rār
38;63;اَتَّخَذْنٰهُمْ سِخْرِيًّا اَمْ زَاغَتْ عَنْهُمُ الْاَبْصَارُ;attakhażnāhum sikhriyyan am zāgat 'an-humul-abṣār;at ta khaż nā hum sikh riy yan am zā gat 'an hu mul ab ṣār
38;64;اِنَّ ذٰلِكَ لَحَقٌّ تَخَاصُمُ اَهْلِ النَّارِ ࣖ;inna żālika laḥaqqun takhāṣumu ahlin-nār;in na żā li ka la ḥaq qun ta khā ṣu mu ah lin nār
38;65;قُلْ اِنَّمَآ اَنَا۠ مُنْذِرٌ ۖوَّمَا مِنْ اِلٰهٍ اِلَّا اللّٰهُ الْوَاحِدُ الْقَهَّارُ;qul innamā ana munżiruw wa mā min ilāhin illallāhul-wāḥidul-qahhār;qul in na mā a na mun żi ruw wa mā min i lā hin il lall llā hul wā ḥi dul qah hār
38;66;رَبُّ السَّمٰوٰتِ وَالْاَرْضِ وَمَا بَيْنَهُمَا الْعَزِيْزُ الْغَفَّارُ;rabbus-samāwāti wal-arḍi wa mā bainahumal-'azīzul-gaffār;rab bus sa mā wā ti wal ar ḍi wa mā bai na hu mal 'a zī zul gaf fār
38;67;قُلْ هُوَ نَبَؤٌا عَظِيْمٌۙ;qul huwa naba`un 'aẓīm;qul hu wa na ba `un 'a ẓīm
38;68;اَنْتُمْ عَنْهُ مُعْرِضُوْنَ;antum 'an-hu mu'riḍụn;an tum 'an hu mu' ri ḍụn
38;69;مَا كَانَ لِيَ مِنْ عِلْمٍۢ بِالْمَلَاِ الْاَعْلٰٓى اِذْ يَخْتَصِمُوْنَ;mā kāna liya min 'ilmim bil-mala`il-a'lā iż yakhtaṣimụn;mā kā na li ya min 'il mim bil ma la `il a' lā iż yakh ta ṣi mụn
38;70;اِنْ يُّوْحٰىٓ اِلَيَّ اِلَّآ اَنَّمَآ اَنَا۠ نَذِيْرٌ مُّبِيْنٌ;iy yụḥā ilayya illā annamā ana nażīrum mubīn;iy yụ ḥā i lay ya il lā an na mā a na na żī rum mu bīn
38;71;اِذْ قَالَ رَبُّكَ لِلْمَلٰۤىِٕكَةِ اِنِّيْ خَالِقٌۢ بَشَرًا مِّنْ طِيْنٍ;iż qāla rabbuka lil-malā`ikati innī khāliqum basyaram min ṭīn;iż qā la rab bu ka lil ma lā `i ka ti in nī khā li qum ba sya ram min ṭīn
38;72;فَاِذَا سَوَّيْتُهٗ وَنَفَخْتُ فِيْهِ مِنْ رُّوْحِيْ فَقَعُوْا لَهٗ سٰجِدِيْنَ;fa iżā sawwaituhụ wa nafakhtu fīhi mir rụḥī faqa'ụ lahụ sājidīn;fa i żā saw wai tu hụ wa na fakh tu fī hi mir rụ ḥī fa qa 'ụ la hụ sā ji dīn
38;73;فَسَجَدَ الْمَلٰۤىِٕكَةُ كُلُّهُمْ اَجْمَعُوْنَۙ;fa sajadal-malā`ikatu kulluhum ajma'ụn;fa sa ja dal ma lā `i ka tu kul lu hum aj ma 'ụn
38;74;اِلَّآ اِبْلِيْسَۗ اِسْتَكْبَرَ وَكَانَ مِنَ الْكٰفِرِيْنَ;"illā iblīs, istakbara wa kāna minal-kāfirīn";"il lā ib līs , is tak ba ra wa kā na mi nal kā fi rīn"
38;76;قَالَ اَنَا۠ خَيْرٌ مِّنْهُ خَلَقْتَنِيْ مِنْ نَّارٍ وَّخَلَقْتَهٗ مِنْ طِيْنٍ;qāla ana khairum min-hu khalaqtanī min nāriw wa khalaqtahụ min ṭīn;qā la a na khai rum min hu kha laq ta nī min nā riw wa kha laq ta hụ min ṭīn
38;77;قَالَ فَاخْرُجْ مِنْهَا فَاِنَّكَ رَجِيْمٌۖ;qāla fakhruj min-hā fa innaka rajīm;qā la fakh ruj min hā fa in na ka ra jīm
38;78;وَّاِنَّ عَلَيْكَ لَعْنَتِيْٓ اِلٰى يَوْمِ الدِّيْنِ;wa inna 'alaika la'natī ilā yaumid-dīn;wa in na 'a lai ka la' na tī i lā yau mid dīn
38;79;قَالَ رَبِّ فَاَنْظِرْنِيْٓ اِلٰى يَوْمِ يُبْعَثُوْنَ;qāla rabbi fa anẓirnī ilā yaumi yub'aṡụn;qā la rab bi fa an ẓir nī i lā yau mi yub 'a ṡụn
38;80;قَالَ فَاِنَّكَ مِنَ الْمُنْظَرِيْنَۙ;qāla fa innaka minal-munẓarīn;qā la fa in na ka mi nal mun ẓa rīn
38;81;اِلٰى يَوْمِ الْوَقْتِ الْمَعْلُوْمِ;ilā yaumil-waqtil-ma'lụm;i lā yau mil waq til ma' lụm
38;82;قَالَ فَبِعِزَّتِكَ لَاُغْوِيَنَّهُمْ اَجْمَعِيْنَۙ;qāla fa bi'izzatika la`ugwiyannahum ajma'īn;qā la fa bi 'iz za ti ka la `ug wi yan na hum aj ma 'īn
38;83;اِلَّا عِبَادَكَ مِنْهُمُ الْمُخْلَصِيْنَ;illā 'ibādaka min-humul-mukhlaṣīn;il lā 'i bā da ka min hu mul mukh la ṣīn
38;84;قَالَ فَالْحَقُّۖ وَالْحَقَّ اَقُوْلُۚ;qāla fal-ḥaqqu wal-ḥaqqa aqụl;qā la fal ḥaq qu wal ḥaq qa a qụl
38;85;لَاَمْلَئَنَّ جَهَنَّمَ مِنْكَ وَمِمَّنْ تَبِعَكَ مِنْهُمْ اَجْمَعِيْنَ;la`amla`anna jahannama mingka wa mim man tabi'aka min-hum ajma'īn;la `am la `an na ja han na ma ming ka wa mim man ta bi 'a ka min hum aj ma 'īn
38;86;قُلْ مَآ اَسْـَٔلُكُمْ عَلَيْهِ مِنْ اَجْرٍ وَّمَآ اَنَا۠ مِنَ الْمُتَكَلِّفِيْنَ;qul mā as`alukum 'alaihi min ajriw wa mā ana minal-mutakallifīn;qul mā as `a lu kum 'a lai hi min aj riw wa mā a na mi nal mu ta kal li fīn
38;87;اِنْ هُوَ اِلَّا ذِكْرٌ لِّلْعٰلَمِيْنَ;in huwa illā żikrul lil-'ālamīn;in hu wa il lā żik rul lil 'ā la mīn
38;88;وَلَتَعْلَمُنَّ نَبَاَهٗ بَعْدَ حِيْنٍ ࣖ;wa lata'lamunna naba`ahụ ba'da ḥīn;wa la ta' la mun na na ba `a hụ ba' da ḥīn
39;1; تَنْزِيْلُ الْكِتٰبِ مِنَ اللّٰهِ الْعَزِيْزِ الْحَكِيْمِ ;tanzīlul-kitābi minallāhil-'azīzil-ḥakīm;tan zī lul ki tā bi mi nall llā hil 'a zī zil ḥa kīm
39;2;اِنَّآ اَنْزَلْنَآ اِلَيْكَ الْكِتٰبَ بِالْحَقِّ فَاعْبُدِ اللّٰهَ مُخْلِصًا لَّهُ الدِّيْنَۗ;innā anzalnā ilaikal-kitāba bil-ḥaqqi fa'budillāha mukhliṣal lahud-dīn;in nā an zal nā i lai kal ki tā ba bil ḥaq qi fa' bu dil lā ha mukh li ṣal la hud dīn
39;11;قُلْ اِنِّيْٓ اُمِرْتُ اَنْ اَعْبُدَ اللّٰهَ مُخْلِصًا لَّهُ الدِّيْنَ;qul innī umirtu an a'budallāha mukhliṣal lahud-dīn;qul in nī u mir tu an a' bu dall llā ha mukh li ṣal la hud dīn
39;12;وَاُمِرْتُ لِاَنْ اَكُوْنَ اَوَّلَ الْمُسْلِمِيْنَ;wa umirtu li`an akụna awwalal-muslimīn;wa u mir tu li `an a kụ na aw wa lal mus li mīn
39;13;قُلْ اِنِّيْٓ اَخَافُ اِنْ عَصَيْتُ رَبِّيْ عَذَابَ يَوْمٍ عَظِيْمٍ;qul innī akhāfu in 'aṣaitu rabbī 'ażāba yaumin 'aẓīm;qul in nī a khā fu in 'a ṣai tu rab bī 'a żā ba yau min 'a ẓīm
39;14;قُلِ اللّٰهَ اَعْبُدُ مُخْلِصًا لَّهٗ دِيْنِيْۚ;qulillāha a'budu mukhliṣal lahụ dīnī;qu lil lā ha a' bu du mukh li ṣal la hụ dī nī
39;19;اَفَمَنْ حَقَّ عَلَيْهِ كَلِمَةُ الْعَذَابِۗ اَفَاَنْتَ تُنْقِذُ مَنْ فِى النَّارِ ۚ;"a fa man ḥaqqa 'alaihi kalimatul-'ażāb, a fa anta tungqiżu man fin-nār";"a fa man ḥaq qa 'a lai hi ka li ma tul 'a żāb , a fa an ta tung qi żu man fin nār"
39;25;كَذَّبَ الَّذِيْنَ مِنْ قَبْلِهِمْ فَاَتٰىهُمُ الْعَذَابُ مِنْ حَيْثُ لَا يَشْعُرُوْنَ;każżaballażīna ming qablihim fa atāhumul-'ażābu min ḥaiṡu lā yasy'urụn;każ ża bal la żī na ming qab li him fa a tā hu mul 'a żā bu min ḥai ṡu lā yasy 'u rụn
39;27;وَلَقَدْ ضَرَبْنَا لِلنَّاسِ فِيْ هٰذَا الْقُرْاٰنِ مِنْ كُلِّ مَثَلٍ لَّعَلَّهُمْ يَتَذَكَّرُوْنَۚ;wa laqad darabnā lin-nāsi fī hāżal-qur`āni ming kulli maṡalil la'allahum yatażakkarụn;wa la qad da rab nā lin nā si fī hā żal qur `ā ni ming kul li ma ṡa lil la 'al la hum ya ta żak ka rụn
39;28;قُرْاٰنًا عَرَبِيًّا غَيْرَ ذِيْ عِوَجٍ لَّعَلَّهُمْ يَتَّقُوْنَ;qur`ānan 'arabiyyan gaira żī 'iwajil la'allahum yattaqụn;qur `ā nan 'a ra biy yan gai ra żī 'i wa jil la 'al la hum yat ta qụn
39;30;اِنَّكَ مَيِّتٌ وَّاِنَّهُمْ مَّيِّتُوْنَ ۖ;innaka mayyituw wa innahum mayyitụn;in na ka may yi tuw wa in na hum may yi tụn
39;31;ثُمَّ اِنَّكُمْ يَوْمَ الْقِيٰمَةِ عِنْدَ رَبِّكُمْ تَخْتَصِمُوْنَ ࣖ   ۔;ṡumma innakum yaumal-qiyāmati 'inda rabbikum takhtaṣimụn;ṡum ma in na kum yau mal qi yā ma ti 'in da rab bi kum takh ta ṣi mụn
39;33;وَالَّذِيْ جَاۤءَ بِالصِّدْقِ وَصَدَّقَ بِهٖٓ اُولٰۤىِٕكَ هُمُ الْمُتَّقُوْنَ;wallażī jā`a biṣ-ṣidqi wa ṣaddaqa bihī ulā`ika humul-muttaqụn;wal la żī jā `a biṣ ṣid qi wa ṣad da qa bi hī u lā `i ka hu mul mut ta qụn
39;34;لَهُمْ مَّا يَشَاۤءُوْنَ عِنْدَ رَبِّهِمْ ۗ ذٰلِكَ جَزٰۤؤُا الْمُحْسِنِيْنَۚ;"lahum mā yasyā`ụna 'inda rabbihim, żālika jazā`ul-muḥsinīn";"la hum mā ya syā `ụ na 'in da rab bi him , żā li ka ja zā `ul muḥ si nīn"
